Course ID,Subject,Catalog,Long Title,Class Units,Component Code,Component Descr,Pre Requisite Description,Career,Equivalent Courses
50234,GPLL,270,Finding Primary Sources,2.0,WKS,Workshop,None,PDEV,None
50235,GPLL,271,Creating Figures and Tables with Excel,1.5,WKS,Workshop,None,PDEV,None
50236,GPLL,272,Introduction to OpenRefine,1.5,WKS,Workshop,None,PDEV,None
50320,GPLL,39,Note-taking for Grad Students,1.5,WKS,Workshop,None,PDEV,None
37159,GPLT,341,Atelier de conversation en français: Explorons Montréal,6.0,WKS,Workshop,None,PDEV,None
37160,GPLT,342,French Conversation Level 5 (Advanced),20.0,WKS,Workshop,None,PDEV,None
48421,GPLT,319,Speaking with Skill: English pronunciation and conversation,4.0,WKS,Workshop,None,PDEV,None
49954,GPLT,372,Atelier de conversation en français niveau 2,10.0,WKS,Workshop,None,PDEV,None
49955,GPLT,373,Atelier de conversation en français niveau 3,10.0,WKS,Workshop,None,PDEV,None
49956,GPLT,374,Atelier de conversation en français niveau 4,10.0,WKS,Workshop,None,PDEV,None
47487,GPPS,895,Container Gardening,2.0,WKS,Workshop,None,PDEV,None
47475,GPRM,216,PHOTOGRAPHY AND POSTMEMORY,2.0,WKS,Workshop,None,PDEV,None
47686,GPRM,219,16.	ORAL HISTORY AND CREATIVE WRITING: PRODUCING PLACE,2.0,WKS,Workshop,None,PDEV,None
47892,GPRM,226,Promote your Research Using Open Access,1.0,WKS,Workshop,None,PDEV,None
47908,GPRM,289,Return of Research Results and Incidental Findings (McGill SkillSets Research Ethics Series),2.0,WKS,Workshop,None,PDEV,None
47909,GPRM,294,Data Sharing Policy  (McGill SkillSets Research Ethics Series),2.0,WKS,Workshop,None,PDEV,None
37129,GPSC,26,Writing Compelling Abstracts,2.0,WKS,Workshop,None,PDEV,None
37131,GPSC,28,How to give an engaging presentation,2.0,WKS,Workshop,None,PDEV,None
37254,GPSC,405,2022 Concordia Three Minute Thesis Competition Training,20.0,WKS,Workshop,None,PDEV,None
37258,GPSC,409,Concordia Three Minute Thesis & Project Competition,6.0,WKS,Workshop,None,PDEV,None
46439,GPSC,36,Crafting Strong Thesis Statements and Introductions,2.0,WKS,Workshop,None,PDEV,None
47729,GPSC,482,"English Grammar 1: Subject-verb agreement, verb tenses, articles, and voice",2.0,WKS,Workshop,None,PDEV,None
47730,GPSC,483,What’s in an edit? Strategies to polish your academic writing,2.0,WKS,Workshop,None,PDEV,None
48353,GPSC,415,Professional and Effective Email Writing,1.5,WKS,Workshop,None,PDEV,None
49451,GPSC,484,"English Grammar 2: Prepositions, relative clauses, expletives, and modifiers",2.0,WKS,Workshop,None,PDEV,None
49473,GPSC,491,Embracing our Intercultural Community,2.0,WKS,Workshop,None,PDEV,None
49475,GPSC,464,Spark! Articulate and communicate your skills,2.0,WKS,Workshop,None,PDEV,None
37304,GPTK,701,Peer Instruction: Engaging Students in Small and Large Classrooms,2.0,WKS,Workshop,None,PDEV,None
37306,GPTK,703,Graduate Seminar in University Teaching (All Disciplines),57.0,WKS,Workshop,None,PDEV,None
37307,GPTK,704,Graduate Seminar in University Teaching (FOR FINE ARTS STUDENTS),37.0,WKS,Workshop,None,PDEV,None
37308,GPTK,705,Grading and Giving Feedback,1.5,WKS,Workshop,None,PDEV,None
37314,GPTK,711,Graduate Seminar in University Teaching for Engineering and Computer Science Students,35.0,WKS,Workshop,None,PDEV,None
37317,GPTK,715,Gina Cody School's Health and Safety Workshop for TAs,1.5,WKS,Workshop,None,PDEV,None
37324,GPTK,722,Teaching Assistant Orientation,1.0,WKS,Workshop,None,PDEV,None
37351,GPTK,770,"Indigenous Research, Issues and Challenges vis-à-vis the Academy and Indigenous Communities",1.5,WKS,Workshop,None,PDEV,None
37352,GPTK,771,"Decolonizing the Academy: Implications for our Faculty, Students & Local Indigenous Communities",1.5,WKS,Workshop,None,PDEV,None
37355,GPTK,780,Learning to Teach Day at McGill,7.0,WKS,Workshop,None,PDEV,None
37356,GPTK,791,"Equitable Classrooms: Integrating Antiracist Pedagogy Videos
Into Your Course",1.5,WKS,Workshop,None,PDEV,None
37357,GPTK,792,Collaborative Note-Taking with OneNote,1.5,WKS,Workshop,None,PDEV,None
37358,GPTK,793,Collaborating Online Using OneDrive,1.5,WKS,Workshop,None,PDEV,None
45054,GPTK,725,So You Want to be a TA? An Information Session,1.0,WKS,Workshop,None,PDEV,None
47569,GPTK,726,What Does Blended Learning Look Like?,1.5,WKS,Workshop,None,PDEV,None
47570,GPTK,756,UDL 101:  Universal Design for Learning for Inclusive Teaching,1.5,WKS,Workshop,None,PDEV,None
47685,GPTK,775,Active Learning in Science Teaching,2.0,WKS,Workshop,None,PDEV,None
47882,GPTK,782,Territorial Land Acknowledgment: Curriculum Strategies to Apply in Course Design,1.5,WKS,Workshop,None,PDEV,None
48617,GPTK,714,Lesson Planning,1.5,WKS,Workshop,None,PDEV,None
48854,GPTK,732,"Designing your Course: Aligning Learning Outcomes, Assessment, and Learning Activities",2.0,WKS,Workshop,None,PDEV,None
48855,GPTK,739,Strategies for Classroom Management,2.0,WKS,Workshop,None,PDEV,None
48890,GPTK,800,Re-Envisioning your Assessments: Go Active,1.5,WKS,Workshop,None,PDEV,None
49100,GPTK,757,Planning your First Day of Class,2.0,WKS,Workshop,None,PDEV,None
49183,GPTK,765,Decolonizing the Academy: Implications for Concordia’s Community,1.5,WKS,Workshop,None,PDEV,None
49449,GPTK,758,What Can Moodle Do?,1.5,WKS,Workshop,None,PDEV,None
49487,GPTK,766,Territorial Land Acknowledgements: What does it mean?,1.5,WKS,Workshop,None,PDEV,None
49488,GPTK,767,Decolonizing Eurocentric ‘Normative Discourse’ in Curriculum/Pedagogical Practices,1.5,WKS,Workshop,None,PDEV,None
49489,GPTK,768,History of Canada’s Residential Schools and Its Impacts on Indigenous Peoples’s Education,1.5,WKS,Workshop,None,PDEV,None
49490,GPTK,769,A Successful Kahnawake Community Based Education Model in Indigenous Language and Culture,2.0,WKS,Workshop,None,PDEV,None
49913,GPTK,774,Best Practices for Promoting Interaction & Participation on Zoom,1.0,WKS,Workshop,None,PDEV,None
50022,GPTK,803,Supercharge your Zoom Classes,1.5,WKS,Workshop,None,PDEV,None
50283,GPTK,700,TA Orientation for Fine Arts,2.0,WKS,Workshop,None,PDEV,None
37363,GPWL,901,Stress Management:  A Practical Guide,1.0,WKS,Workshop,None,PDEV,None
37364,GPWL,902,Eight Powerful Ways Critical Thinking Can Change Your World,1.0,WKS,Workshop,None,PDEV,None
37367,GPWL,905,The Healthy Mind: Taking Care of your Mental Health in Grad School,1.5,WKS,Workshop,None,PDEV,None
37369,GPWL,907,Everything You Need to Know about Healthy Nutrition,1.0,WKS,Workshop,None,PDEV,None
47755,GPWL,941,Investing and Taxation,2.0,WKS,Workshop,None,PDEV,None
48040,GPWL,909,How to Stay Healthy in Grad School,1.0,WKS,Workshop,None,PDEV,None
48041,GPWL,913,Eating Well with Little Time or Money,1.25,WKS,Workshop,None,PDEV,None
48142,GPWL,919,Everything you need to know about Women’s Health,1.5,WKS,Workshop,None,PDEV,None
48618,GPWL,897,Eating Ethically Within Your Means,1.5,WKS,Workshop,None,PDEV,None
48625,GPWL,922,Breaking the Isolation: Building Community on Campus,2.0,WKS,Workshop,None,PDEV,None
49102,GPWL,947,Budgeting and Expense Planning,2.0,WKS,Workshop,None,PDEV,None
49165,GPWL,939,Income Taxes,2.0,WKS,Workshop,None,PDEV,None
49509,GPWL,970,Imposter Syndrome: When will my cover be blown?,1.0,WKS,Workshop,None,PDEV,None
49510,GPWL,971,Practicing Mindfulness in Grad School,2.0,WKS,Workshop,None,PDEV,None
49803,GPWL,975,Thriving during challenging times,1.0,WKS,Workshop,None,PDEV,None
50076,GPWL,977,Staying on Top of Your Sleep,1.5,WKS,Workshop,None,PDEV,None
50237,GPWL,933,Developing your Self-Care Resiliency Plan,1.5,WKS,Workshop,None,PDEV,None
50238,GPWL,934,Building Your Exercise Routine From Home,1.0,WKS,Workshop,None,PDEV,None
50354,GPWL,978,Time Management,6.0,WKS,Workshop,None,PDEV,None
50361,GPWL,979,Managing anxiety,1.0,WKS,Workshop,None,PDEV,None
50518,GSPD,601,Graduate Academic Fundamentals,1.0,WKS,Workshop,None,GRAD,None
50638,GSPD,602,Essential Leadership Skills,1.0,WKS,Workshop,None,GRAD,None
50846,GSPD,603,Career Exploration,1.0,WKS,Workshop,None,GRAD,None
50847,GSPD,604,Furthering Your Professional Skills,1.0,WKS,Workshop,None,GRAD,None
46764,HEAL,397,SELECT TOPICS IN HEALTH EDUC,3.0,LEC,Lecture,None,UGRD,None
46765,HEAL,398,SELECT TOPICS IN HEALTH EDUC,3.0,LEC,Lecture,None,UGRD,None
46766,HEAL,495,SELECTED TOPICS:HEALTH EDUC,3.0,LEC,Lecture,None,UGRD,None
46767,HEAL,596,ADV TOPICS IN HEALTH EDUCAT,6.0,LEC,Lecture,None,GRAD,None
13816,HEBR,210,Introductory Course in Hebrew,6.0,LEC,Lecture,"Students must never have taken, nor be registered for the following courses: HEBR241, HEBR242.",UGRD,None
13820,HEBR,241,Intermediate Hebrew I,3.0,LEC,Lecture,Prerequisite: HEBR210,UGRD,None
13821,HEBR,242,Intermediate Hebrew II,3.0,LEC,Lecture,Prerequisite: HEBR241 or permission of the Department.,UGRD,None
46768,HEBR,310,TOPICS IN HEBREW LITERATURE,3.0,LEC,Lecture,None,UGRD,None
13844,HENV,605,ADV QUAL. RESEARCH METHODS,3.0,SEM,Seminar,None,GRAD,None
13845,HENV,610,ADV QUAN. RESEARCH METHODS,3.0,LAB,Laboratory,None,GRAD,None
13845,HENV,610,ADV QUAN. RESEARCH METHODS,3.0,SEM,Seminar,None,GRAD,None
13846,HENV,615,Research Proposal Seminar,3.0,SEM,Seminar,None,GRAD,None
13847,HENV,625,SUSTAINABLE RESOURCE MANAGEM,3.0,SEM,Seminar,None,GRAD,None
13849,HENV,640,(Re)Shaping the City,3.0,LEC,Lecture,None,GRAD,None
13850,HENV,650,POLITICAL ECONOMY / THE CITY,3.0,SEM,Seminar,None,GRAD,None
13851,HENV,655,ENVIRONMENTAL MODELING,3.0,LAB,Laboratory,None,GRAD,None
13851,HENV,655,ENVIRONMENTAL MODELING,3.0,LEC,Lecture,None,GRAD,None
13859,HENV,670,ENVIRONMENTAL GOVERNANCE,3.0,SEM,Seminar,None,GRAD,None
13860,HENV,675,Community-Based Conservation,3.0,SEM,Seminar,None,GRAD,None
13861,HENV,685,THESIS PROPOSAL,3.0,REA,Reading,None,GRAD,None
13862,HENV,695,THESIS,30.0,REA,Reading,None,GRAD,None
46769,HENV,665,Special Topics Seminar,3.0,SEM,Seminar,None,GRAD,None
47282,HENV,660,Climate Change and Sustainability,3.0,SEM,Seminar,None,GRAD,None
47639,HENV,805,Research Proposal Seminar,3.0,SEM,Seminar,None,GRAD,None
47684,HENV,895,Research and Thesis,66.0,THE,Thesis Research,None,GRAD,None
47894,HENV,690,Seminar in Social and cultural Geography,3.0,SEM,Seminar,None,GRAD,None
48018,HENV,680,Seminar in Environmental Science,3.0,SEM,Seminar,None,GRAD,None
48645,HENV,801,Pedagogical Training,3.0,MOD,Modular,None,GRAD,None
48741,HENV,810,Thesis Proposal,3.0,THE,Thesis Research,None,GRAD,None
48742,HENV,885,Comprehensive Exam,6.0,IND,Independent Study,None,GRAD,None
48763,HENV,802,Experiential Learning,3.0,IND,Independent Study,None,GRAD,None
49329,HEXS,801,Scientific Communication and Pedagogy in Health and Exercise Science,3.0,LEC,Lecture,None,GRAD,None
49414,HEXS,820,Special Topics in Health and Exercise Science,3.0,SEM,Seminar,None,GRAD,None
49606,HEXS,810,Advanced Topics in Health and Exercise Science: Physiology Module,3.0,LEC,Lecture,None,GRAD,None
49607,HEXS,811,Advanced Topics in Health and Exercise Science: Intervention Module,3.0,LEC,Lecture,None,GRAD,None
50055,HEXS,812,Advanced Topics in Health and Exercise Science: Population Health Module,3.0,LEC,Lecture,None,GRAD,None
50191,HEXS,851,Research Proposal in Health and Exercise Science,3.0,THE,Thesis Research,None,GRAD,None
50353,HEXS,850,Comprehensive Exam in Health and Exercise Science,6.0,THE,Thesis Research,None,GRAD,None
50800,HEXS,890,Research and Thesis in Health and Exercise Science,69.0,THE,Thesis Research,None,GRAD,None
13874,HIST,101,TOPICS IN HISTORY,3.0,LEC,Lecture,None,UGRD,None
13917,HIST,200,Introduction to History,3.0,SEM,Seminar,None,UGRD,None
13918,HIST,201,Introduction to European History to 1789,3.0,CON,Conference,None,UGRD,HIST 201 = HIST 207
13918,HIST,201,Introduction to European History to 1789,3.0,CON,Conference,None,UGRD,None
13918,HIST,201,Introduction to European History to 1789,3.0,LEC,Lecture,None,UGRD,HIST 201 = HIST 207
13918,HIST,201,Introduction to European History to 1789,3.0,LEC,Lecture,None,UGRD,None
13921,HIST,202,MODERN EUROPE,3.0,LEC,Lecture,None,UGRD,HISW202 = HIST202
13921,HIST,202,MODERN EUROPE,3.0,LEC,Lecture,None,UGRD,None
13923,HIST,203,"History of Canada, Pre-Confederation",3.0,CON,Conference,None,UGRD,HISW203 = HIST203
13923,HIST,203,"History of Canada, Pre-Confederation",3.0,CON,Conference,None,UGRD,None
13923,HIST,203,"History of Canada, Pre-Confederation",3.0,LEC,Lecture,None,UGRD,HISW203 = HIST203
13923,HIST,203,"History of Canada, Pre-Confederation",3.0,LEC,Lecture,None,UGRD,None
13929,HIST,205,"HISTORY OF CANADA, POST-CONFEDERATION",3.0,LEC,Lecture,None,UGRD,HISW205 = HIST205 = SCPA 205
13929,HIST,205,"HISTORY OF CANADA, POST-CONFEDERATION",3.0,LEC,Lecture,None,UGRD,None
13930,HIST,206,Medieval Europe,3.0,CON,Conference,NOTE: Students who have received credit for HIST201 or HISW206 may not take this course for credit.,UGRD,HISW206 = HIST206
13930,HIST,206,Medieval Europe,3.0,CON,Conference,NOTE: Students who have received credit for HIST201 or HISW206 may not take this course for credit.,UGRD,None
13930,HIST,206,Medieval Europe,3.0,LEC,Lecture,NOTE: Students who have received credit for HIST201 or HISW206 may not take this course for credit.,UGRD,HISW206 = HIST206
13930,HIST,206,Medieval Europe,3.0,LEC,Lecture,NOTE: Students who have received credit for HIST201 or HISW206 may not take this course for credit.,UGRD,None
13931,HIST,207,EARLY MODERN EUROPE,3.0,LEC,Lecture,NOTE: Students who have received credit for HIST201 or HISW207 may not take this course for credit.,UGRD,HIST 201 = HIST 207
13931,HIST,207,EARLY MODERN EUROPE,3.0,LEC,Lecture,NOTE: Students who have received credit for HIST201 or HISW207 may not take this course for credit.,UGRD,HIST 207 = HISW 207
13931,HIST,207,EARLY MODERN EUROPE,3.0,LEC,Lecture,NOTE: Students who have received credit for HIST201 or HISW207 may not take this course for credit.,UGRD,None
13934,HIST,209,Quebec to 1867,3.0,LEC,Lecture,None,UGRD,HIST 209 = HISW 209
13934,HIST,209,Quebec to 1867,3.0,LEC,Lecture,None,UGRD,None
13936,HIST,210,QUEBEC SINCE CONFEDERATION,3.0,LEC,Lecture,None,UGRD,HIST 210 = HISW 210 = SCPA 210
13936,HIST,210,QUEBEC SINCE CONFEDERATION,3.0,LEC,Lecture,None,UGRD,None
13937,HIST,211,(also listed as IRST 211) History of Ireland,3.0,LEC,Lecture,None,UGRD,HIST211 = IRST298A = IRST211
13937,HIST,211,(also listed as IRST 211) History of Ireland,3.0,LEC,Lecture,None,UGRD,None
13938,HIST,212,(also listed as IRST 210) The Irish in Canada,3.0,LEC,Lecture,None,UGRD,IRST 210 = HIST 212
13939,HIST,213,(also listed as IRST 205) The Irish in Montreal,3.0,LEC,Lecture,None,UGRD,IRST 205 = HIST 213
13954,HIST,235,THE HOLOCAUST,3.0,LEC,Lecture,None,UGRD,HIST235= HISW235= RELI338=R238
13954,HIST,235,THE HOLOCAUST,3.0,LEC,Lecture,None,UGRD,None
13958,HIST,242,HISTORY OF THE MIDDLE EAST,3.0,LEC,Lecture,"Never Taken/Not Registered: HIST240, HIST241",UGRD,HIST242 = HISW242
13958,HIST,242,HISTORY OF THE MIDDLE EAST,3.0,LEC,Lecture,"Never Taken/Not Registered: HIST240, HIST241",UGRD,None
13959,HIST,251,History of the United States to the Civil War Era,3.0,LEC,Lecture,None,UGRD,HISW251 = HIST251
13959,HIST,251,History of the United States to the Civil War Era,3.0,LEC,Lecture,None,UGRD,None
13962,HIST,253,History of the United States since the Civil War Era,3.0,LEC,Lecture,None,UGRD,HIST253 = HISW253
13962,HIST,253,History of the United States since the Civil War Era,3.0,LEC,Lecture,None,UGRD,None
13967,HIST,261,HISTORY OF SOUTH ASIA,3.0,LEC,Lecture,None,UGRD,HIST261 = HISW261
13967,HIST,261,HISTORY OF SOUTH ASIA,3.0,LEC,Lecture,None,UGRD,None
13968,HIST,262,HISTORY OF CHINA,3.0,LEC,Lecture,None,UGRD,HIST262 = HISW262
13968,HIST,262,HISTORY OF CHINA,3.0,LEC,Lecture,None,UGRD,None
13969,HIST,263,HISTORY OF JAPAN,3.0,LEC,Lecture,None,UGRD,HIST 263 = HISW 263
13969,HIST,263,HISTORY OF JAPAN,3.0,LEC,Lecture,None,UGRD,None
13970,HIST,264,History of Africa,3.0,LEC,Lecture,None,UGRD,HIST264 = HISW264
13970,HIST,264,History of Africa,3.0,LEC,Lecture,None,UGRD,None
13979,HIST,276,History of Latin America: The Colonial Period,3.0,LEC,Lecture,None,UGRD,HISW276 = HIST276
13979,HIST,276,History of Latin America: The Colonial Period,3.0,LEC,Lecture,None,UGRD,None
13980,HIST,277,History of Latin America: The Modern Period,3.0,LEC,Lecture,None,UGRD,HIST277 = HISW277
13980,HIST,277,History of Latin America: The Modern Period,3.0,LEC,Lecture,None,UGRD,None
13983,HIST,281,FILM IN HISTORY,3.0,LEC,Lecture,None,UGRD,HIST281 = HISW281
13983,HIST,281,FILM IN HISTORY,3.0,LEC,Lecture,None,UGRD,None
13984,HIST,283,The 20th Century: A Global History,3.0,LEC,Lecture,None,UGRD,HIST283 = HISW283 = LOYC 210
13984,HIST,283,The 20th Century: A Global History,3.0,LEC,Lecture,None,UGRD,None
13985,HIST,285,INTRO TO LAW & SOCIETY,3.0,LEC,Lecture,None,UGRD,None
14011,HIST,302,The Invasion of America: European Colonization and Indigenous Resistance before 1800,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department,UGRD,None
14013,HIST,303,NATIVE NORTH AMERICAN HISTORY FROM 1800,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14016,HIST,304,Tutorial Preparation for the Honours Essay,3.0,TUT,Tutorial,"Prerequisite: Approved honours standing in History, or permission of the Department.",UGRD,None
14018,HIST,305,Race and Gender in Canadian History,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14021,HIST,306,History and the Public,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14024,HIST,307,History of Montreal,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14029,HIST,309,Law and Society in Canadian History,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14036,HIST,313,Quebec in the 19th Century,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14038,HIST,314,QUEBEC IN THE 20TH CENTURY,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14040,HIST,315,Rights and Freedoms in Canadian Society,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14044,HIST,318,Modernist New York,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14049,HIST,321,American Culture Since 1945,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14053,HIST,324,"United States, 1877-1924",3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14063,HIST,328,The Scientific Revolution,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14070,HIST,332,"United States, Cuban and Mexican Relations",3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14074,HIST,334,History of Haiti:  From Independence to Present,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14077,HIST,336,Deviancy and Orthodoxy in the History of Mexico,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14081,HIST,338,History and the Graphic Novel,3.0,LEC,Lecture,"Prerequisite: successfully completed a minimum amount of 24 credits, or permission of the department.",UGRD,None
14082,HIST,339,Crime and Punishment in Canadian History,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14083,HIST,340,Early Modern Britain and Ireland,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,HIST340 = HIST342
14083,HIST,340,Early Modern Britain and Ireland,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14088,HIST,342,Crime and Punishment in Medieval Europe,3.0,LEC,Lecture,"Prerequisite: successfully completed a minimum amount of 24 credits, or permission of the department.",UGRD,HIST340 = HIST342
14088,HIST,342,Crime and Punishment in Medieval Europe,3.0,LEC,Lecture,"Prerequisite: successfully completed a minimum amount of 24 credits, or permission of the department.",UGRD,None
14091,HIST,344,Rise and Fall of Yugoslavia,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,HIST344 = HIST398Q
14091,HIST,344,Rise and Fall of Yugoslavia,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,None
14094,HIST,347,GENDER & SEXUALITY IN S ASIA,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,None
14095,HIST,348,History of Violence: Middle East 1798 to Present,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,None
14096,HIST,350,Medieval England,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,None
14098,HIST,351,England in the Reign of Henry VIII,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14100,HIST,352,GERMAN HISTORY IN THE 20TH C,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,None
14101,HIST,353,Colonial America and the Atlantic World,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,None
14103,HIST,354,Revolutionary America,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,None
14107,HIST,356,United States in the 19th Century: The Era of the Civil War,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,None
14109,HIST,357,US FOREIGN RELATIONS TO 1945,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,None
14111,HIST,358,"Foreign Relations of the United States, 1945 to the Present",3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,None
14113,HIST,359,The History and Sociology of Genocide to 1945 (also listed as SOCI 366),3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,None
14115,HIST,360,(also listed as SOCI 367) The History and Sociology of Genocide from 1945 to the Present,3.0,LEC,Lecture,Prerequisite:completed a minimum of 24 credits or permission of the Department.,UGRD,None
14120,HIST,363,Africa in the 20th Century,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,HIST 279 = HIST 363
14121,HIST,364,Modern South Asia,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,None
14124,HIST,365,Human Rights and Genocide Prevention in History,3.0,LEC,Lecture,"Prerequisite: successfully completed 24 credits, or permission of the department.",UGRD,None
14125,HIST,366,Early Modern China,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14128,HIST,367,Modern China,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14129,HIST,368,African Popular Culture,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14131,HIST,369,"Middle East: Empire, Gender, and Sexuality in Modern Times",3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14132,HIST,370,Japanese Popular Culture,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14134,HIST,371,"History of the Russian Revolutionary Movement, 1825-1922",3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14135,HIST,372,Latin American History Via the Novel,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14137,HIST,373,The Pacific War,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14140,HIST,374,Egypt and the World Since 1798,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14145,HIST,377,History of Russia 1694-1917,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14146,HIST,378,History of the Soviet Union,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14148,HIST,379,History through Visual Media and Material Culture,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14149,HIST,380,HISTORY & DIGITAL MEDIA,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14150,HIST,381,History and Public Policy,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14152,HIST,382,AGE OF ENLIGHTENMENT,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14153,HIST,383,Age of Revolution,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14156,HIST,385,"Age of Dictators: Europe, 1914-1945",3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14157,HIST,386,Contemporary Europe: 1945 to the Present,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14159,HIST,387B,SEL TOPS IN PUBLIC HISTORY MUSEUMS & HERITAGE,3.0,LEC,Lecture,You must have completed a minimum amount of 24 credits.,UGRD,None
14160,HIST,388,Oral History and Creative Practice,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14161,HIST,390,Urban History Laboratory,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14162,HIST,391,Independent Study Tutorial in History,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14164,HIST,392,France 1871 to the Present,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14165,HIST,393,Coffee in History,3.0,LEC,Lecture,"Prerequisite: successfully completed 24 credits, or permission of the department.",UGRD,None
14166,HIST,394,Food in History,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
14167,HIST,395,Environmental History,3.0,LEC,Lecture,"Prerequisite: completed a minimum of 24 credits, or permission of the Department.",UGRD,None
